Created as New Dataset,Sample 012 By Administrator Date Thursday, May 29 2025
cm-1,A
4000.00,0.0100
3999.00,0.0100
3998.00,0.0100
3997.00,0.0100
3996.00,0.0101
3995.00,0.0100
3994.00,0.0099
3993.00,0.0099
3992.00,0.0099
3991.00,0.0099
3990.00,0.0099
3989.00,0.0100
3988.00,0.0100
3987.00,0.0100
3986.00,0.0100
3985.00,0.0100
3984.00,0.0099
3983.00,0.0099
3982.00,0.0099
3981.00,0.0100
3980.00,0.0100
3979.00,0.0100
3978.00,0.0101
3977.00,0.0100
3976.00,0.0100
3975.00,0.0100
3974.00,0.0099
3973.00,0.0099
3972.00,0.0099
3971.00,0.0099
3970.00,0.0099
3969.00,0.0099
3968.00,0.0100
3967.00,0.0100
3966.00,0.0100
3965.00,0.0100
3964.00,0.0100
3963.00,0.0100
3962.00,0.0100
3961.00,0.0100
3960.00,0.0100
3959.00,0.0100
3958.00,0.0101
3957.00,0.0101
3956.00,0.0100
3955.00,0.0100
3954.00,0.0100
3953.00,0.0100
3952.00,0.0100
3951.00,0.0100
3950.00,0.0100
3949.00,0.0100
3948.00,0.0100
3947.00,0.0101
3946.00,0.0101
3945.00,0.0101
3944.00,0.0101
3943.00,0.0101
3942.00,0.0101
3941.00,0.0101
3940.00,0.0101
3939.00,0.0100
3938.00,0.0100
3937.00,0.0100
3936.00,0.0101
3935.00,0.0101
3934.00,0.0101
3933.00,0.0101
3932.00,0.0101
3931.00,0.0101
3930.00,0.0101
3929.00,0.0101
3928.00,0.0101
3927.00,0.0101
3926.00,0.0101
3925.00,0.0101
3924.00,0.0101
3923.00,0.0101
3922.00,0.0101
3921.00,0.0101
3920.00,0.0101
3919.00,0.0101
3918.00,0.0101
3917.00,0.0100
3916.00,0.0100
3915.00,0.0099
3914.00,0.0099
3913.00,0.0099
3912.00,0.0099
3911.00,0.0099
3910.00,0.0099
3909.00,0.0100
3908.00,0.0100
3907.00,0.0100
3906.00,0.0101
3905.00,0.0101
3904.00,0.0102
3903.00,0.0102
3902.00,0.0102
3901.00,0.0101
3900.00,0.0100
3899.00,0.0099
3898.00,0.0099
3897.00,0.0099
3896.00,0.0099
3895.00,0.0100
3894.00,0.0100
3893.00,0.0100
3892.00,0.0100
3891.00,0.0100
3890.00,0.0100
3889.00,0.0100
3888.00,0.0100
3887.00,0.0100
3886.00,0.0100
3885.00,0.0100
3884.00,0.0100
3883.00,0.0100
3882.00,0.0100
3881.00,0.0100
3880.00,0.0099
3879.00,0.0099
3878.00,0.0099
3877.00,0.0100
3876.00,0.0100
3875.00,0.0100
3874.00,0.0101
3873.00,0.0101
3872.00,0.0102
3871.00,0.0102
3870.00,0.0102
3869.00,0.0101
3868.00,0.0101
3867.00,0.0101
3866.00,0.0101
3865.00,0.0100
3864.00,0.0100
3863.00,0.0100
3862.00,0.0100
3861.00,0.0100
3860.00,0.0100
3859.00,0.0100
3858.00,0.0099
3857.00,0.0099
3856.00,0.0099
3855.00,0.0099
3854.00,0.0098
3853.00,0.0097
3852.00,0.0096
3851.00,0.0096
3850.00,0.0096
3849.00,0.0097
3848.00,0.0098
3847.00,0.0099
3846.00,0.0100
3845.00,0.0100
3844.00,0.0101
3843.00,0.0101
3842.00,0.0101
3841.00,0.0101
3840.00,0.0101
3839.00,0.0100
3838.00,0.0100
3837.00,0.0099
3836.00,0.0098
3835.00,0.0098
3834.00,0.0099
3833.00,0.0099
3832.00,0.0099
3831.00,0.0099
3830.00,0.0099
3829.00,0.0100
3828.00,0.0100
3827.00,0.0100
3826.00,0.0100
3825.00,0.0101
3824.00,0.0101
3823.00,0.0102
3822.00,0.0101
3821.00,0.0100
3820.00,0.0100
3819.00,0.0100
3818.00,0.0100
3817.00,0.0100
3816.00,0.0099
3815.00,0.0099
3814.00,0.0099
3813.00,0.0100
3812.00,0.0100
3811.00,0.0101
3810.00,0.0101
3809.00,0.0102
3808.00,0.0102
3807.00,0.0102
3806.00,0.0102
3805.00,0.0102
3804.00,0.0102
3803.00,0.0101
3802.00,0.0101
3801.00,0.0100
3800.00,0.0100
3799.00,0.0101
3798.00,0.0101
3797.00,0.0101
3796.00,0.0100
3795.00,0.0099
3794.00,0.0099
3793.00,0.0099
3792.00,0.0099
3791.00,0.0100
3790.00,0.0101
3789.00,0.0101
3788.00,0.0102
3787.00,0.0102
3786.00,0.0102
3785.00,0.0101
3784.00,0.0102
3783.00,0.0103
3782.00,0.0103
3781.00,0.0104
3780.00,0.0104
3779.00,0.0103
3778.00,0.0103
3777.00,0.0103
3776.00,0.0103
3775.00,0.0103
3774.00,0.0103
3773.00,0.0104
3772.00,0.0104
3771.00,0.0104
3770.00,0.0103
3769.00,0.0103
3768.00,0.0104
3767.00,0.0104
3766.00,0.0105
3765.00,0.0105
3764.00,0.0105
3763.00,0.0105
3762.00,0.0106
3761.00,0.0107
3760.00,0.0107
3759.00,0.0108
3758.00,0.0108
3757.00,0.0108
3756.00,0.0109
3755.00,0.0109
3754.00,0.0109
3753.00,0.0109
3752.00,0.0109
3751.00,0.0110
3750.00,0.0110
3749.00,0.0110
3748.00,0.0110
3747.00,0.0110
3746.00,0.0110
3745.00,0.0109
3744.00,0.0109
3743.00,0.0109
3742.00,0.0110
3741.00,0.0110
3740.00,0.0111
3739.00,0.0112
3738.00,0.0113
3737.00,0.0113
3736.00,0.0113
3735.00,0.0113
3734.00,0.0113
3733.00,0.0113
3732.00,0.0113
3731.00,0.0113
3730.00,0.0113
3729.00,0.0113
3728.00,0.0113
3727.00,0.0114
3726.00,0.0114
3725.00,0.0115
3724.00,0.0116
3723.00,0.0116
3722.00,0.0116
3721.00,0.0115
3720.00,0.0115
3719.00,0.0115
3718.00,0.0116
3717.00,0.0116
3716.00,0.0118
3715.00,0.0119
3714.00,0.0120
3713.00,0.0122
3712.00,0.0123
3711.00,0.0123
3710.00,0.0123
3709.00,0.0122
3708.00,0.0122
3707.00,0.0122
3706.00,0.0123
3705.00,0.0123
3704.00,0.0124
3703.00,0.0125
3702.00,0.0126
3701.00,0.0127
3700.00,0.0128
3699.00,0.0129
3698.00,0.0131
3697.00,0.0132
3696.00,0.0133
3695.00,0.0135
3694.00,0.0137
3693.00,0.0139
3692.00,0.0140
3691.00,0.0140
3690.00,0.0141
3689.00,0.0143
3688.00,0.0145
3687.00,0.0146
3686.00,0.0148
3685.00,0.0150
3684.00,0.0151
3683.00,0.0153
3682.00,0.0156
3681.00,0.0158
3680.00,0.0160
3679.00,0.0162
3678.00,0.0164
3677.00,0.0167
3676.00,0.0170
3675.00,0.0173
3674.00,0.0175
3673.00,0.0178
3672.00,0.0181
3671.00,0.0183
3670.00,0.0186
3669.00,0.0189
3668.00,0.0192
3667.00,0.0196
3666.00,0.0199
3665.00,0.0202
3664.00,0.0206
3663.00,0.0209
3662.00,0.0213
3661.00,0.0216
3660.00,0.0220
3659.00,0.0223
3658.00,0.0227
3657.00,0.0232
3656.00,0.0237
3655.00,0.0242
3654.00,0.0247
3653.00,0.0251
3652.00,0.0254
3651.00,0.0259
3650.00,0.0264
3649.00,0.0272
3648.00,0.0279
3647.00,0.0286
3646.00,0.0291
3645.00,0.0295
3644.00,0.0300
3643.00,0.0304
3642.00,0.0308
3641.00,0.0313
3640.00,0.0318
3639.00,0.0324
3638.00,0.0330
3637.00,0.0336
3636.00,0.0341
3635.00,0.0347
3634.00,0.0352
