Created as New Dataset,Sample 003 By Administrator Date Thursday, May 29 2025
cm-1,A
4000.00,0.0070
3999.00,0.0070
3998.00,0.0070
3997.00,0.0070
3996.00,0.0070
3995.00,0.0070
3994.00,0.0070
3993.00,0.0070
3992.00,0.0071
3991.00,0.0071
3990.00,0.0071
3989.00,0.0072
3988.00,0.0072
3987.00,0.0071
3986.00,0.0071
3985.00,0.0071
3984.00,0.0071
3983.00,0.0071
3982.00,0.0071
3981.00,0.0072
3980.00,0.0072
3979.00,0.0072
3978.00,0.0072
3977.00,0.0072
3976.00,0.0071
3975.00,0.0071
3974.00,0.0071
3973.00,0.0071
3972.00,0.0071
3971.00,0.0071
3970.00,0.0071
3969.00,0.0071
3968.00,0.0071
3967.00,0.0071
3966.00,0.0071
3965.00,0.0071
3964.00,0.0072
3963.00,0.0072
3962.00,0.0071
3961.00,0.0071
3960.00,0.0071
3959.00,0.0071
3958.00,0.0072
3957.00,0.0072
3956.00,0.0072
3955.00,0.0072
3954.00,0.0072
3953.00,0.0073
3952.00,0.0073
3951.00,0.0073
3950.00,0.0073
3949.00,0.0073
3948.00,0.0072
3947.00,0.0072
3946.00,0.0072
3945.00,0.0073
3944.00,0.0073
3943.00,0.0072
3942.00,0.0072
3941.00,0.0072
3940.00,0.0072
3939.00,0.0072
3938.00,0.0072
3937.00,0.0072
3936.00,0.0072
3935.00,0.0073
3934.00,0.0073
3933.00,0.0073
3932.00,0.0074
3931.00,0.0074
3930.00,0.0073
3929.00,0.0073
3928.00,0.0073
3927.00,0.0072
3926.00,0.0072
3925.00,0.0072
3924.00,0.0072
3923.00,0.0072
3922.00,0.0072
3921.00,0.0072
3920.00,0.0072
3919.00,0.0072
3918.00,0.0072
3917.00,0.0072
3916.00,0.0072
3915.00,0.0071
3914.00,0.0071
3913.00,0.0070
3912.00,0.0070
3911.00,0.0071
3910.00,0.0071
3909.00,0.0072
3908.00,0.0072
3907.00,0.0072
3906.00,0.0072
3905.00,0.0073
3904.00,0.0073
3903.00,0.0073
3902.00,0.0073
3901.00,0.0072
3900.00,0.0072
3899.00,0.0071
3898.00,0.0071
3897.00,0.0071
3896.00,0.0071
3895.00,0.0071
3894.00,0.0071
3893.00,0.0071
3892.00,0.0071
3891.00,0.0071
3890.00,0.0071
3889.00,0.0071
3888.00,0.0071
3887.00,0.0071
3886.00,0.0071
3885.00,0.0072
3884.00,0.0072
3883.00,0.0072
3882.00,0.0072
3881.00,0.0072
3880.00,0.0071
3879.00,0.0071
3878.00,0.0071
3877.00,0.0071
3876.00,0.0071
3875.00,0.0071
3874.00,0.0072
3873.00,0.0072
3872.00,0.0072
3871.00,0.0072
3870.00,0.0072
3869.00,0.0072
3868.00,0.0072
3867.00,0.0072
3866.00,0.0072
3865.00,0.0072
3864.00,0.0071
3863.00,0.0071
3862.00,0.0071
3861.00,0.0071
3860.00,0.0072
3859.00,0.0072
3858.00,0.0071
3857.00,0.0070
3856.00,0.0070
3855.00,0.0070
3854.00,0.0070
3853.00,0.0070
3852.00,0.0069
3851.00,0.0069
3850.00,0.0069
3849.00,0.0070
3848.00,0.0070
3847.00,0.0071
3846.00,0.0072
3845.00,0.0072
3844.00,0.0072
3843.00,0.0072
3842.00,0.0072
3841.00,0.0072
3840.00,0.0072
3839.00,0.0071
3838.00,0.0071
3837.00,0.0070
3836.00,0.0070
3835.00,0.0071
3834.00,0.0071
3833.00,0.0072
3832.00,0.0073
3831.00,0.0073
3830.00,0.0073
3829.00,0.0073
3828.00,0.0072
3827.00,0.0073
3826.00,0.0073
3825.00,0.0073
3824.00,0.0072
3823.00,0.0072
3822.00,0.0072
3821.00,0.0072
3820.00,0.0072
3819.00,0.0073
3818.00,0.0073
3817.00,0.0073
3816.00,0.0073
3815.00,0.0073
3814.00,0.0073
3813.00,0.0073
3812.00,0.0073
3811.00,0.0074
3810.00,0.0074
3809.00,0.0074
3808.00,0.0075
3807.00,0.0075
3806.00,0.0074
3805.00,0.0074
3804.00,0.0074
3803.00,0.0073
3802.00,0.0073
3801.00,0.0073
3800.00,0.0073
3799.00,0.0074
3798.00,0.0074
3797.00,0.0073
3796.00,0.0073
3795.00,0.0074
3794.00,0.0074
3793.00,0.0074
3792.00,0.0075
3791.00,0.0075
3790.00,0.0075
3789.00,0.0076
3788.00,0.0076
3787.00,0.0077
3786.00,0.0077
3785.00,0.0077
3784.00,0.0077
3783.00,0.0077
3782.00,0.0078
3781.00,0.0078
3780.00,0.0079
3779.00,0.0079
3778.00,0.0078
3777.00,0.0078
3776.00,0.0078
3775.00,0.0078
3774.00,0.0078
3773.00,0.0078
3772.00,0.0078
3771.00,0.0078
3770.00,0.0078
3769.00,0.0078
3768.00,0.0078
3767.00,0.0078
3766.00,0.0079
3765.00,0.0079
3764.00,0.0079
3763.00,0.0080
3762.00,0.0080
3761.00,0.0080
3760.00,0.0081
3759.00,0.0081
3758.00,0.0081
3757.00,0.0081
3756.00,0.0081
3755.00,0.0081
3754.00,0.0080
3753.00,0.0080
3752.00,0.0080
3751.00,0.0080
3750.00,0.0080
3749.00,0.0080
3748.00,0.0080
3747.00,0.0080
3746.00,0.0081
3745.00,0.0081
3744.00,0.0081
3743.00,0.0082
3742.00,0.0082
3741.00,0.0083
3740.00,0.0083
3739.00,0.0083
3738.00,0.0084
3737.00,0.0084
3736.00,0.0084
3735.00,0.0084
3734.00,0.0084
3733.00,0.0084
3732.00,0.0084
3731.00,0.0084
3730.00,0.0085
3729.00,0.0085
3728.00,0.0086
3727.00,0.0087
3726.00,0.0088
3725.00,0.0089
3724.00,0.0089
3723.00,0.0090
3722.00,0.0090
3721.00,0.0090
3720.00,0.0090
3719.00,0.0091
3718.00,0.0091
3717.00,0.0092
3716.00,0.0093
3715.00,0.0093
3714.00,0.0094
3713.00,0.0095
3712.00,0.0095
3711.00,0.0096
3710.00,0.0096
3709.00,0.0096
3708.00,0.0097
3707.00,0.0098
3706.00,0.0099
3705.00,0.0099
3704.00,0.0100
3703.00,0.0100
3702.00,0.0101
3701.00,0.0102
3700.00,0.0103
3699.00,0.0104
3698.00,0.0106
3697.00,0.0107
3696.00,0.0108
3695.00,0.0109
3694.00,0.0110
3693.00,0.0111
3692.00,0.0112
3691.00,0.0114
3690.00,0.0115
3689.00,0.0117
3688.00,0.0119
3687.00,0.0121
3686.00,0.0123
3685.00,0.0125
3684.00,0.0127
3683.00,0.0129
3682.00,0.0131
3681.00,0.0133
3680.00,0.0134
3679.00,0.0136
3678.00,0.0137
3677.00,0.0139
3676.00,0.0143
3675.00,0.0146
3674.00,0.0149
3673.00,0.0151
3672.00,0.0154
3671.00,0.0157
3670.00,0.0161
3669.00,0.0165
3668.00,0.0169
3667.00,0.0173
3666.00,0.0176
3665.00,0.0180
3664.00,0.0183
3663.00,0.0187
3662.00,0.0191
3661.00,0.0194
3660.00,0.0198
3659.00,0.0201
3658.00,0.0208
3657.00,0.0213
3656.00,0.0217
3655.00,0.0223
3654.00,0.0227
3653.00,0.0233
3652.00,0.0229
3651.00,0.0233
