Created as New Dataset,Sample 014 By Administrator Date Thursday, May 29 2025
cm-1,A
4000.00,0.0054
3999.00,0.0054
3998.00,0.0054
3997.00,0.0054
3996.00,0.0054
3995.00,0.0054
3994.00,0.0054
3993.00,0.0054
3992.00,0.0054
3991.00,0.0054
3990.00,0.0054
3989.00,0.0054
3988.00,0.0055
3987.00,0.0054
3986.00,0.0054
3985.00,0.0054
3984.00,0.0054
3983.00,0.0054
3982.00,0.0054
3981.00,0.0054
3980.00,0.0054
3979.00,0.0054
3978.00,0.0055
3977.00,0.0055
3976.00,0.0055
3975.00,0.0055
3974.00,0.0055
3973.00,0.0055
3972.00,0.0055
3971.00,0.0055
3970.00,0.0055
3969.00,0.0055
3968.00,0.0054
3967.00,0.0054
3966.00,0.0054
3965.00,0.0054
3964.00,0.0055
3963.00,0.0055
3962.00,0.0055
3961.00,0.0054
3960.00,0.0054
3959.00,0.0054
3958.00,0.0054
3957.00,0.0054
3956.00,0.0055
3955.00,0.0055
3954.00,0.0055
3953.00,0.0055
3952.00,0.0056
3951.00,0.0056
3950.00,0.0056
3949.00,0.0056
3948.00,0.0056
3947.00,0.0056
3946.00,0.0056
3945.00,0.0056
3944.00,0.0056
3943.00,0.0056
3942.00,0.0056
3941.00,0.0055
3940.00,0.0055
3939.00,0.0054
3938.00,0.0055
3937.00,0.0055
3936.00,0.0056
3935.00,0.0056
3934.00,0.0057
3933.00,0.0057
3932.00,0.0057
3931.00,0.0056
3930.00,0.0056
3929.00,0.0056
3928.00,0.0057
3927.00,0.0057
3926.00,0.0056
3925.00,0.0056
3924.00,0.0055
3923.00,0.0055
3922.00,0.0055
3921.00,0.0056
3920.00,0.0056
3919.00,0.0057
3918.00,0.0057
3917.00,0.0056
3916.00,0.0056
3915.00,0.0056
3914.00,0.0056
3913.00,0.0056
3912.00,0.0055
3911.00,0.0055
3910.00,0.0056
3909.00,0.0057
3908.00,0.0058
3907.00,0.0059
3906.00,0.0060
3905.00,0.0061
3904.00,0.0061
3903.00,0.0062
3902.00,0.0062
3901.00,0.0061
3900.00,0.0060
3899.00,0.0059
3898.00,0.0059
3897.00,0.0058
3896.00,0.0059
3895.00,0.0059
3894.00,0.0059
3893.00,0.0059
3892.00,0.0058
3891.00,0.0058
3890.00,0.0059
3889.00,0.0059
3888.00,0.0060
3887.00,0.0060
3886.00,0.0060
3885.00,0.0060
3884.00,0.0061
3883.00,0.0061
3882.00,0.0061
3881.00,0.0060
3880.00,0.0059
3879.00,0.0058
3878.00,0.0059
3877.00,0.0059
3876.00,0.0060
3875.00,0.0061
3874.00,0.0062
3873.00,0.0063
3872.00,0.0063
3871.00,0.0063
3870.00,0.0062
3869.00,0.0062
3868.00,0.0062
3867.00,0.0062
3866.00,0.0062
3865.00,0.0061
3864.00,0.0060
3863.00,0.0059
3862.00,0.0059
3861.00,0.0059
3860.00,0.0059
3859.00,0.0060
3858.00,0.0062
3857.00,0.0064
3856.00,0.0066
3855.00,0.0068
3854.00,0.0068
3853.00,0.0067
3852.00,0.0067
3851.00,0.0066
3850.00,0.0064
3849.00,0.0062
3848.00,0.0060
3847.00,0.0059
3846.00,0.0059
3845.00,0.0060
3844.00,0.0060
3843.00,0.0061
3842.00,0.0062
3841.00,0.0063
3840.00,0.0065
3839.00,0.0065
3838.00,0.0066
3837.00,0.0066
3836.00,0.0066
3835.00,0.0065
3834.00,0.0064
3833.00,0.0063
3832.00,0.0062
3831.00,0.0062
3830.00,0.0061
3829.00,0.0061
3828.00,0.0061
3827.00,0.0061
3826.00,0.0062
3825.00,0.0063
3824.00,0.0065
3823.00,0.0066
3822.00,0.0066
3821.00,0.0066
3820.00,0.0066
3819.00,0.0066
3818.00,0.0066
3817.00,0.0065
3816.00,0.0064
3815.00,0.0063
3814.00,0.0063
3813.00,0.0062
3812.00,0.0062
3811.00,0.0062
3810.00,0.0062
3809.00,0.0063
3808.00,0.0063
3807.00,0.0064
3806.00,0.0065
3805.00,0.0066
3804.00,0.0067
3803.00,0.0067
3802.00,0.0066
3801.00,0.0066
3800.00,0.0067
3799.00,0.0067
3798.00,0.0067
3797.00,0.0065
3796.00,0.0064
3795.00,0.0063
3794.00,0.0062
3793.00,0.0062
3792.00,0.0062
3791.00,0.0061
3790.00,0.0062
3789.00,0.0062
3788.00,0.0062
3787.00,0.0063
3786.00,0.0063
3785.00,0.0063
3784.00,0.0063
3783.00,0.0063
3782.00,0.0064
3781.00,0.0064
3780.00,0.0064
3779.00,0.0064
3778.00,0.0064
3777.00,0.0064
3776.00,0.0064
3775.00,0.0064
3774.00,0.0064
3773.00,0.0065
3772.00,0.0066
3771.00,0.0067
3770.00,0.0067
3769.00,0.0068
3768.00,0.0068
3767.00,0.0068
3766.00,0.0067
3765.00,0.0067
3764.00,0.0067
3763.00,0.0068
3762.00,0.0068
3761.00,0.0068
3760.00,0.0068
3759.00,0.0068
3758.00,0.0069
3757.00,0.0070
3756.00,0.0071
3755.00,0.0073
3754.00,0.0075
3753.00,0.0077
3752.00,0.0078
3751.00,0.0079
3750.00,0.0080
3749.00,0.0082
3748.00,0.0083
3747.00,0.0083
3746.00,0.0083
3745.00,0.0081
3744.00,0.0080
3743.00,0.0079
3742.00,0.0079
3741.00,0.0078
3740.00,0.0077
3739.00,0.0077
3738.00,0.0078
3737.00,0.0079
3736.00,0.0079
3735.00,0.0078
3734.00,0.0077
3733.00,0.0077
3732.00,0.0076
3731.00,0.0076
3730.00,0.0077
3729.00,0.0077
3728.00,0.0077
3727.00,0.0077
3726.00,0.0078
3725.00,0.0078
3724.00,0.0078
3723.00,0.0078
3722.00,0.0077
3721.00,0.0077
3720.00,0.0078
3719.00,0.0078
3718.00,0.0079
3717.00,0.0080
3716.00,0.0082
3715.00,0.0083
3714.00,0.0085
3713.00,0.0087
3712.00,0.0088
3711.00,0.0089
3710.00,0.0090
3709.00,0.0090
3708.00,0.0090
3707.00,0.0090
3706.00,0.0090
3705.00,0.0090
3704.00,0.0091
3703.00,0.0091
3702.00,0.0091
3701.00,0.0092
3700.00,0.0093
