Created as New Dataset,Sample 001 By Administrator Date Monday, June 09 2025
cm-1,A
4000.00,0.0070
3999.00,0.0070
3998.00,0.0070
3997.00,0.0070
3996.00,0.0070
3995.00,0.0070
3994.00,0.0070
3993.00,0.0070
3992.00,0.0070
3991.00,0.0070
3990.00,0.0070
3989.00,0.0070
3988.00,0.0070
3987.00,0.0070
3986.00,0.0071
3985.00,0.0071
3984.00,0.0070
3983.00,0.0070
3982.00,0.0070
3981.00,0.0070
3980.00,0.0071
3979.00,0.0071
3978.00,0.0071
3977.00,0.0072
3976.00,0.0072
3975.00,0.0072
3974.00,0.0072
3973.00,0.0071
3972.00,0.0071
3971.00,0.0071
3970.00,0.0071
3969.00,0.0071
3968.00,0.0071
3967.00,0.0071
3966.00,0.0071
3965.00,0.0071
3964.00,0.0071
3963.00,0.0071
3962.00,0.0072
3961.00,0.0072
3960.00,0.0072
3959.00,0.0072
3958.00,0.0073
3957.00,0.0073
3956.00,0.0073
3955.00,0.0073
3954.00,0.0073
3953.00,0.0073
3952.00,0.0073
3951.00,0.0073
3950.00,0.0073
3949.00,0.0073
3948.00,0.0073
3947.00,0.0072
3946.00,0.0072
3945.00,0.0072
3944.00,0.0072
3943.00,0.0072
3942.00,0.0072
3941.00,0.0071
3940.00,0.0071
3939.00,0.0071
3938.00,0.0072
3937.00,0.0072
3936.00,0.0072
3935.00,0.0073
3934.00,0.0073
3933.00,0.0074
3932.00,0.0074
3931.00,0.0073
3930.00,0.0073
3929.00,0.0073
3928.00,0.0073
3927.00,0.0073
3926.00,0.0073
3925.00,0.0073
3924.00,0.0073
3923.00,0.0073
3922.00,0.0073
3921.00,0.0073
3920.00,0.0073
3919.00,0.0073
3918.00,0.0074
3917.00,0.0073
3916.00,0.0073
3915.00,0.0072
3914.00,0.0072
3913.00,0.0072
3912.00,0.0072
3911.00,0.0071
3910.00,0.0071
3909.00,0.0071
3908.00,0.0072
3907.00,0.0072
3906.00,0.0073
3905.00,0.0074
3904.00,0.0074
3903.00,0.0074
3902.00,0.0075
3901.00,0.0075
3900.00,0.0075
3899.00,0.0074
3898.00,0.0074
3897.00,0.0073
3896.00,0.0073
3895.00,0.0073
3894.00,0.0074
3893.00,0.0074
3892.00,0.0073
3891.00,0.0073
3890.00,0.0073
3889.00,0.0072
3888.00,0.0073
3887.00,0.0073
3886.00,0.0074
3885.00,0.0074
3884.00,0.0074
3883.00,0.0074
3882.00,0.0075
3881.00,0.0075
3880.00,0.0074
3879.00,0.0074
3878.00,0.0073
3877.00,0.0073
3876.00,0.0074
3875.00,0.0074
3874.00,0.0075
3873.00,0.0075
3872.00,0.0074
3871.00,0.0074
3870.00,0.0074
3869.00,0.0073
3868.00,0.0073
3867.00,0.0073
3866.00,0.0073
3865.00,0.0074
3864.00,0.0075
3863.00,0.0074
3862.00,0.0074
3861.00,0.0074
3860.00,0.0073
3859.00,0.0073
3858.00,0.0072
3857.00,0.0070
3856.00,0.0068
3855.00,0.0068
3854.00,0.0068
3853.00,0.0069
3852.00,0.0070
3851.00,0.0071
3850.00,0.0073
3849.00,0.0074
3848.00,0.0074
3847.00,0.0075
3846.00,0.0074
3845.00,0.0074
3844.00,0.0074
3843.00,0.0075
3842.00,0.0074
3841.00,0.0074
3840.00,0.0074
3839.00,0.0074
3838.00,0.0074
3837.00,0.0074
3836.00,0.0074
3835.00,0.0074
3834.00,0.0074
3833.00,0.0074
3832.00,0.0074
3831.00,0.0074
3830.00,0.0074
3829.00,0.0074
3828.00,0.0073
3827.00,0.0073
3826.00,0.0073
3825.00,0.0072
3824.00,0.0072
3823.00,0.0072
3822.00,0.0074
3821.00,0.0075
3820.00,0.0075
3819.00,0.0074
3818.00,0.0073
3817.00,0.0073
3816.00,0.0074
3815.00,0.0074
3814.00,0.0073
3813.00,0.0073
3812.00,0.0072
3811.00,0.0072
3810.00,0.0071
3809.00,0.0071
3808.00,0.0070
3807.00,0.0070
3806.00,0.0071
3805.00,0.0071
3804.00,0.0071
3803.00,0.0072
3802.00,0.0073
3801.00,0.0073
3800.00,0.0073
3799.00,0.0073
3798.00,0.0073
3797.00,0.0073
3796.00,0.0073
3795.00,0.0073
3794.00,0.0072
3793.00,0.0072
3792.00,0.0072
3791.00,0.0072
3790.00,0.0072
3789.00,0.0072
3788.00,0.0072
3787.00,0.0072
3786.00,0.0072
3785.00,0.0072
3784.00,0.0072
3783.00,0.0073
3782.00,0.0073
3781.00,0.0073
3780.00,0.0073
3779.00,0.0073
3778.00,0.0072
3777.00,0.0072
3776.00,0.0072
3775.00,0.0072
3774.00,0.0072
3773.00,0.0072
3772.00,0.0071
3771.00,0.0072
3770.00,0.0073
3769.00,0.0073
3768.00,0.0074
3767.00,0.0074
3766.00,0.0075
3765.00,0.0075
3764.00,0.0075
3763.00,0.0074
3762.00,0.0075
3761.00,0.0075
3760.00,0.0075
3759.00,0.0075
3758.00,0.0075
3757.00,0.0075
3756.00,0.0075
3755.00,0.0075
3754.00,0.0075
3753.00,0.0074
3752.00,0.0074
3751.00,0.0074
3750.00,0.0074
3749.00,0.0075
3748.00,0.0075
3747.00,0.0075
3746.00,0.0075
3745.00,0.0076
3744.00,0.0077
3743.00,0.0077
3742.00,0.0077
3741.00,0.0078
3740.00,0.0078
3739.00,0.0079
3738.00,0.0080
3737.00,0.0081
3736.00,0.0081
3735.00,0.0081
3734.00,0.0080
3733.00,0.0078
3732.00,0.0078
3731.00,0.0078
3730.00,0.0078
3729.00,0.0079
3728.00,0.0079
3727.00,0.0080
3726.00,0.0080
3725.00,0.0079
3724.00,0.0079
3723.00,0.0079
3722.00,0.0079
3721.00,0.0079
3720.00,0.0079
3719.00,0.0078
3718.00,0.0078
3717.00,0.0078
3716.00,0.0078
3715.00,0.0079
3714.00,0.0079
3713.00,0.0080
3712.00,0.0081
3711.00,0.0082
3710.00,0.0082
3709.00,0.0083
3708.00,0.0084
3707.00,0.0084
3706.00,0.0085
3705.00,0.0085
3704.00,0.0086
3703.00,0.0086
3702.00,0.0087
3701.00,0.0087
3700.00,0.0087
3699.00,0.0086
3698.00,0.0087
3697.00,0.0087
3696.00,0.0088
3695.00,0.0088
3694.00,0.0089
3693.00,0.0090
3692.00,0.0091
3691.00,0.0092
3690.00,0.0093
3689.00,0.0094
3688.00,0.0095
3687.00,0.0096
3686.00,0.0097
3685.00,0.0099
3684.00,0.0100
3683.00,0.0101
3682.00,0.0102
3681.00,0.0102
3680.00,0.0103
3679.00,0.0104
3678.00,0.0104
3677.00,0.0106
3676.00,0.0109
3675.00,0.0112
3674.00,0.0114
3673.00,0.0116
3672.00,0.0118
3671.00,0.0121
3670.00,0.0124
3669.00,0.0125
3668.00,0.0127
3667.00,0.0129
3666.00,0.0131
3665.00,0.0133
3664.00,0.0135
3663.00,0.0137
3662.00,0.0139
3661.00,0.0142
3660.00,0.0144
3659.00,0.0147
3658.00,0.0150
3657.00,0.0153
3656.00,0.0157
3655.00,0.0160
3654.00,0.0163
3653.00,0.0166
3652.00,0.0170
3651.00,0.0175
