Created as New Dataset,Sample 001 By Administrator Date Monday, June 09 2025
cm-1,A
4000.00,0.0061
3999.00,0.0060
3998.00,0.0060
3997.00,0.0060
3996.00,0.0061
3995.00,0.0061
3994.00,0.0061
3993.00,0.0060
3992.00,0.0060
3991.00,0.0060
3990.00,0.0060
3989.00,0.0060
3988.00,0.0061
3987.00,0.0061
3986.00,0.0061
3985.00,0.0061
3984.00,0.0061
3983.00,0.0061
3982.00,0.0060
3981.00,0.0060
3980.00,0.0060
3979.00,0.0061
3978.00,0.0061
3977.00,0.0061
3976.00,0.0061
3975.00,0.0061
3974.00,0.0062
3973.00,0.0062
3972.00,0.0062
3971.00,0.0062
3970.00,0.0062
3969.00,0.0062
3968.00,0.0062
3967.00,0.0062
3966.00,0.0062
3965.00,0.0061
3964.00,0.0061
3963.00,0.0061
3962.00,0.0061
3961.00,0.0061
3960.00,0.0061
3959.00,0.0061
3958.00,0.0061
3957.00,0.0061
3956.00,0.0061
3955.00,0.0061
3954.00,0.0061
3953.00,0.0061
3952.00,0.0061
3951.00,0.0062
3950.00,0.0062
3949.00,0.0062
3948.00,0.0062
3947.00,0.0062
3946.00,0.0062
3945.00,0.0063
3944.00,0.0063
3943.00,0.0062
3942.00,0.0062
3941.00,0.0062
3940.00,0.0062
3939.00,0.0062
3938.00,0.0062
3937.00,0.0063
3936.00,0.0063
3935.00,0.0063
3934.00,0.0063
3933.00,0.0063
3932.00,0.0062
3931.00,0.0062
3930.00,0.0062
3929.00,0.0062
3928.00,0.0062
3927.00,0.0062
3926.00,0.0062
3925.00,0.0062
3924.00,0.0062
3923.00,0.0063
3922.00,0.0063
3921.00,0.0063
3920.00,0.0063
3919.00,0.0063
3918.00,0.0062
3917.00,0.0062
3916.00,0.0062
3915.00,0.0062
3914.00,0.0061
3913.00,0.0061
3912.00,0.0061
3911.00,0.0060
3910.00,0.0060
3909.00,0.0061
3908.00,0.0061
3907.00,0.0062
3906.00,0.0063
3905.00,0.0063
3904.00,0.0063
3903.00,0.0063
3902.00,0.0063
3901.00,0.0063
3900.00,0.0062
3899.00,0.0062
3898.00,0.0061
3897.00,0.0061
3896.00,0.0062
3895.00,0.0062
3894.00,0.0062
3893.00,0.0062
3892.00,0.0061
3891.00,0.0061
3890.00,0.0060
3889.00,0.0060
3888.00,0.0061
3887.00,0.0061
3886.00,0.0062
3885.00,0.0063
3884.00,0.0063
3883.00,0.0063
3882.00,0.0062
3881.00,0.0062
3880.00,0.0061
3879.00,0.0061
3878.00,0.0061
3877.00,0.0061
3876.00,0.0062
3875.00,0.0062
3874.00,0.0062
3873.00,0.0062
3872.00,0.0062
3871.00,0.0062
3870.00,0.0062
3869.00,0.0062
3868.00,0.0062
3867.00,0.0063
3866.00,0.0063
3865.00,0.0063
3864.00,0.0063
3863.00,0.0061
3862.00,0.0061
3861.00,0.0060
3860.00,0.0061
3859.00,0.0061
3858.00,0.0061
3857.00,0.0061
3856.00,0.0061
3855.00,0.0061
3854.00,0.0062
3853.00,0.0062
3852.00,0.0061
3851.00,0.0060
3850.00,0.0060
3849.00,0.0060
3848.00,0.0060
3847.00,0.0060
3846.00,0.0061
3845.00,0.0061
3844.00,0.0061
3843.00,0.0062
3842.00,0.0063
3841.00,0.0063
3840.00,0.0064
3839.00,0.0064
3838.00,0.0063
3837.00,0.0063
3836.00,0.0062
3835.00,0.0062
3834.00,0.0062
3833.00,0.0063
3832.00,0.0063
3831.00,0.0062
3830.00,0.0062
3829.00,0.0061
3828.00,0.0061
3827.00,0.0061
3826.00,0.0061
3825.00,0.0062
3824.00,0.0063
3823.00,0.0063
3822.00,0.0064
3821.00,0.0063
3820.00,0.0062
3819.00,0.0061
3818.00,0.0061
