Created as New Dataset,Sample 006 By Administrator Date Monday, June 09 2025
cm-1,A
4000.00,0.0051
3999.00,0.0051
3998.00,0.0051
3997.00,0.0051
3996.00,0.0051
3995.00,0.0050
3994.00,0.0050
3993.00,0.0050
3992.00,0.0050
3991.00,0.0050
3990.00,0.0050
3989.00,0.0051
3988.00,0.0051
3987.00,0.0052
3986.00,0.0052
3985.00,0.0052
3984.00,0.0051
3983.00,0.0051
3982.00,0.0051
3981.00,0.0051
3980.00,0.0051
3979.00,0.0052
3978.00,0.0052
3977.00,0.0053
3976.00,0.0053
3975.00,0.0053
3974.00,0.0052
3973.00,0.0052
3972.00,0.0052
3971.00,0.0052
3970.00,0.0051
3969.00,0.0051
3968.00,0.0051
3967.00,0.0052
3966.00,0.0052
3965.00,0.0052
3964.00,0.0052
3963.00,0.0053
3962.00,0.0053
3961.00,0.0053
3960.00,0.0053
3959.00,0.0053
3958.00,0.0053
3957.00,0.0053
3956.00,0.0053
3955.00,0.0053
3954.00,0.0053
3953.00,0.0053
3952.00,0.0054
3951.00,0.0054
3950.00,0.0054
3949.00,0.0055
3948.00,0.0055
3947.00,0.0055
3946.00,0.0056
3945.00,0.0056
3944.00,0.0055
3943.00,0.0054
3942.00,0.0053
3941.00,0.0052
3940.00,0.0052
3939.00,0.0053
3938.00,0.0053
3937.00,0.0053
3936.00,0.0054
3935.00,0.0055
3934.00,0.0056
3933.00,0.0057
3932.00,0.0056
3931.00,0.0056
3930.00,0.0055
3929.00,0.0055
3928.00,0.0055
3927.00,0.0055
3926.00,0.0055
3925.00,0.0054
3924.00,0.0054
3923.00,0.0054
3922.00,0.0055
3921.00,0.0057
3920.00,0.0058
3919.00,0.0058
3918.00,0.0058
3917.00,0.0057
3916.00,0.0056
3915.00,0.0055
3914.00,0.0054
3913.00,0.0053
3912.00,0.0052
3911.00,0.0052
3910.00,0.0051
3909.00,0.0052
3908.00,0.0053
3907.00,0.0054
3906.00,0.0056
3905.00,0.0058
3904.00,0.0061
3903.00,0.0063
3902.00,0.0065
3901.00,0.0066
3900.00,0.0065
3899.00,0.0063
3898.00,0.0061
3897.00,0.0059
3896.00,0.0058
3895.00,0.0058
3894.00,0.0058
3893.00,0.0057
3892.00,0.0056
3891.00,0.0056
3890.00,0.0056
3889.00,0.0057
3888.00,0.0059
3887.00,0.0061
3886.00,0.0061
3885.00,0.0060
3884.00,0.0060
3883.00,0.0060
3882.00,0.0060
3881.00,0.0060
3880.00,0.0058
3879.00,0.0057
3878.00,0.0057
3877.00,0.0058
3876.00,0.0058
3875.00,0.0058
3874.00,0.0058
3873.00,0.0058
3872.00,0.0059
3871.00,0.0061
3870.00,0.0061
3869.00,0.0061
3868.00,0.0060
3867.00,0.0061
3866.00,0.0063
3865.00,0.0063
3864.00,0.0061
3863.00,0.0060
3862.00,0.0059
3861.00,0.0059
3860.00,0.0059
3859.00,0.0058
3858.00,0.0056
3857.00,0.0055
3856.00,0.0055
3855.00,0.0057
3854.00,0.0059
3853.00,0.0061
3852.00,0.0062
3851.00,0.0062
3850.00,0.0062
3849.00,0.0061
3848.00,0.0061
3847.00,0.0060
3846.00,0.0059
3845.00,0.0059
3844.00,0.0059
3843.00,0.0059
3842.00,0.0060
3841.00,0.0061
3840.00,0.0061
3839.00,0.0062
3838.00,0.0062
3837.00,0.0062
3836.00,0.0062
3835.00,0.0062
3834.00,0.0062
3833.00,0.0062
3832.00,0.0061
3831.00,0.0061
3830.00,0.0060
3829.00,0.0059
3828.00,0.0059
3827.00,0.0058
3826.00,0.0056
3825.00,0.0056
3824.00,0.0057
3823.00,0.0059
3822.00,0.0062
3821.00,0.0062
3820.00,0.0062
3819.00,0.0062
3818.00,0.0063
3817.00,0.0063
3816.00,0.0062
3815.00,0.0060
3814.00,0.0058
3813.00,0.0057
3812.00,0.0056
3811.00,0.0056
3810.00,0.0055
3809.00,0.0055
3808.00,0.0055
3807.00,0.0056
3806.00,0.0057
3805.00,0.0058
3804.00,0.0060
3803.00,0.0062
3802.00,0.0063
3801.00,0.0062
3800.00,0.0062
3799.00,0.0062
3798.00,0.0062
3797.00,0.0061
3796.00,0.0060
3795.00,0.0058
3794.00,0.0057
3793.00,0.0056
3792.00,0.0055
3791.00,0.0055
3790.00,0.0054
3789.00,0.0054
3788.00,0.0054
3787.00,0.0054
3786.00,0.0055
3785.00,0.0055
3784.00,0.0055
3783.00,0.0056
3782.00,0.0057
3781.00,0.0058
3780.00,0.0058
3779.00,0.0057
3778.00,0.0056
3777.00,0.0056
3776.00,0.0056
3775.00,0.0056
3774.00,0.0056
3773.00,0.0057
3772.00,0.0057
3771.00,0.0059
3770.00,0.0059
3769.00,0.0060
3768.00,0.0062
3767.00,0.0063
3766.00,0.0063
3765.00,0.0063
3764.00,0.0062
3763.00,0.0063
3762.00,0.0064
3761.00,0.0065
3760.00,0.0066
3759.00,0.0065
3758.00,0.0065
3757.00,0.0066
3756.00,0.0067
3755.00,0.0068
3754.00,0.0070
3753.00,0.0072
3752.00,0.0073
3751.00,0.0075
3750.00,0.0077
3749.00,0.0079
3748.00,0.0081
3747.00,0.0081
3746.00,0.0082
3745.00,0.0083
3744.00,0.0082
3743.00,0.0081
3742.00,0.0079
3741.00,0.0079
3740.00,0.0079
3739.00,0.0080
3738.00,0.0083
3737.00,0.0085
3736.00,0.0085
3735.00,0.0084
3734.00,0.0082
3733.00,0.0082
3732.00,0.0081
3731.00,0.0080
3730.00,0.0080
3729.00,0.0079
3728.00,0.0080
3727.00,0.0080
3726.00,0.0079
3725.00,0.0078
3724.00,0.0078
3723.00,0.0078
3722.00,0.0078
3721.00,0.0078
3720.00,0.0078
3719.00,0.0077
3718.00,0.0077
3717.00,0.0077
3716.00,0.0078
3715.00,0.0080
3714.00,0.0082
3713.00,0.0084
3712.00,0.0086
3711.00,0.0087
3710.00,0.0088
